Last_name,First_name,YEAR,TEAM,TYPE
Renteria,Edgar,2000,STL,EXTENSION
Griffey Jr.,Ken,2000,CIN,EXTENSION
Chavez,Eric,2000,OAK,EXTENSION
Jones,Chipper,2000,ATL,EXTENSION
Hudson,Tim,2000,OAK,EXTENSION
Suppan,Jeff,2001,KAN,EXTENSION
Glaus,Troy,2001,LAA,EXTENSION
Suzuki,Ichiro,2001,SEA,EXTENSION
Blanco,Henry,2001,MIL,EXTENSION
Sweeney,Mike,2001,KAN,EXTENSION
Guzman,Cristian,2001,MIN,EXTENSION
Molina,Bengie,2001,LAA,EXTENSION
Kapler,Gabe,2001,TEX,EXTENSION
Lowell,Mike,2001,FLA,EXTENSION
Cameron,Mike,2001,SEA,EXTENSION
Jeter,Derek,2001,NYY,EXTENSION
Helton,Todd,2001,COL,EXTENSION
Ordonez,Magglio,2001,CWS,EXTENSION
Mulder,Mark,2001,OAK,EXTENSION
Jones,Andruw,2002,ATL,EXTENSION
Lee,Carlos,2002,CWS,EXTENSION
Counsell,Craig,2002,ARZ,EXTENSION
Ramirez,Aramis,2002,PIT,EXTENSION
Weaver,Jeff,2002,DET,EXTENSION
Batista,Miguel,2002,ARZ,EXTENSION
Varitek,Jason,2002,BOS,EXTENSION
Pierre,Juan,2002,COL,EXTENSION
Kotsay,Mark,2002,SDG,EXTENSION
Sabathia,CC,2002,CLE,EXTENSION
Berkman,Lance,2002,HOU,EXTENSION
Hernandez,Ramon,2002,OAK,EXTENSION
Sweeney,Mike,2002,KAN,EXTENSION
Zito,Barry,2002,OAK,EXTENSION
Kotsay,Mark,2002,SDG,EXTENSION
Rolen,Scott,2002,STL,EXTENSION
Wakefield,Tim,2003,BOS,EXTENSION
Konerko,Paul,2003,CWS,EXTENSION
Abreu,Bobby,2003,PHI,EXTENSION
Wells,Vernon,2003,TOR,EXTENSION
Wolf,Randy,2003,PHI,EXTENSION
Burrell,Pat,2003,PHI,EXTENSION
Dessens,Elmer,2003,ARZ,EXTENSION
Konerko,Paul,2003,CWS,EXTENSION
Hinske,Eric,2003,TOR,EXTENSION
Lee,Carlos,2004,CWS,EXTENSION
Gonzalez,Alex,2004,FLA,EXTENSION
Winn,Randy,2004,SEA,EXTENSION
Suzuki,Ichiro,2004,SEA,EXTENSION
Castillo,Luis,2004,FLA,EXTENSION
Buehrle,Mark,2004,CWS,EXTENSION
Helms,Wes,2004,MIL,EXTENSION
Lilly,Ted,2004,TOR,EXTENSION
Huff,Aubrey,2004,TAM,EXTENSION
Kennedy,Adam,2004,LAA,EXTENSION
Halladay,Roy,2004,TOR,EXTENSION
Mora,Melvin,2004,BAL,EXTENSION
Vazquez,Javier,2004,NYY,EXTENSION
Wood,Kerry,2004,CHC,EXTENSION
Lee,Derrek,2004,CHC,EXTENSION
Pujols,Albert,2004,STL,EXTENSION
Chavez,Eric,2004,OAK,EXTENSION
Webb,Brandon,2004,ARZ,EXTENSION
Nathan,Joe,2004,MIN,EXTENSION
Hernandez,Livan,2004,WAS,EXTENSION
Young,Mike,2004,TEX,EXTENSION
Podsednik,Scott,2004,MIL,EXTENSION
Ortiz,David,2004,BOS,EXTENSION
Guillen,Carlos,2004,DET,EXTENSION
Davis,Doug,2004,MIL,EXTENSION
Garcia,Freddy,2004,CWS,EXTENSION
Hafner,Travis,2004,CLE,EXTENSION
Young,Chris,2005,TEX,EXTENSION
Uribe,Juan,2005,CWS,EXTENSION
Sheets,Ben,2005,MIL,EXTENSION
Westbrook,Jake,2005,CLE,EXTENSION
Feliz,Pedro,2005,SFO,EXTENSION
Ramirez,Aramis,2005,CHC,EXTENSION
Silva,Carlos,2005,MIN,EXTENSION
Blake,Casey,2005,CLE,EXTENSION
Rowand,Aaron,2005,CWS,EXTENSION
Izturis,Cesar,2005,LAD,EXTENSION
Romero,J.C.,2005,MIN,EXTENSION
Linebrink,Scott,2005,SDG,EXTENSION
Santana,Johan,2005,MIN,EXTENSION
Oswalt,Roy,2005,HOU,EXTENSION
Peavy,Jake,2005,SDG,EXTENSION
Nathan,Joe,2005,MIN,EXTENSION
Berkman,Lance,2005,HOU,EXTENSION
Hudson,Tim,2005,ATL,EXTENSION
Carpenter,Chris,2005,STL,EXTENSION
Hafner,Travis,2005,CLE,EXTENSION
Harden,Rich,2005,OAK,EXTENSION
Crawford,Carlos,2005,TAM,EXTENSION
Martinez,Victor,2005,CLE,EXTENSION
Penny,Brad,2005,LAD,EXTENSION
Rollins,Jimmy,2005,PHI,EXTENSION
Kotsay,Mark,2005,OAK,EXTENSION
Polanco,Placido,2005,DET,EXTENSION
Haren,Dan,2005,OAK,EXTENSION
Dempster,Ryan,2005,CHC,EXTENSION
Matsui,Hideki,2006,NYY,EXTENSION
Jones,Chipper,2006,ATL,EXTENSION
Bay,Jason,2006,PIT,EXTENSION
Choate,Randy,2006,ARZ,EXTENSION
Baldelli,Rocco,2006,TAM,EXTENSION
LaRue,Jason,2006,CIN,EXTENSION
Fuentes,Brian,2006,COL,EXTENSION
Pierzynski,A.J.,2006,CWS,EXTENSION
Ellis,Mark,2006,OAK,EXTENSION
Webb,Brandon,2006,ARZ,EXTENSION
Gibbons,Jay,2006,BAL,EXTENSION
Figgins,Chone,2006,LAA,EXTENSION
Schneider,Brian,2006,WAS,EXTENSION
Arroyo,Bronson,2006,BOS,EXTENSION
Bloomquist,Willie,2006,SEA,EXTENSION
Cook,Aaron,2006,COL,EXTENSION
Teixeira,Mark,2006,TEX,EXTENSION
Winn,Randy,2006,SFO,EXTENSION
Wilson,Jack,2006,PIT,EXTENSION
Dunn,Adam,2006,CIN,EXTENSION
Sizemore,Grady,2006,CLE,EXTENSION
Halladay,Roy,2006,TOR,EXTENSION
Ibanez,Raul,2006,SEA,EXTENSION
DeJesus,David,2006,KAN,EXTENSION
Peralta,Jhonny,2006,CLE,EXTENSION
Johnson,Nick,2006,WAS,EXTENSION
Lee,Derrek,2006,CHC,EXTENSION
Contreras,Jose,2006,CWS,EXTENSION
Lackey,John,2006,LAA,EXTENSION
Ortiz,David,2006,BOS,EXTENSION
Tracy,Chad,2006,ARZ,EXTENSION
Escobar,Kelvim,2006,LAA,EXTENSION
Mora,Melvin,2006,BAL,EXTENSION
Beckett,Josh,2006,BOS,EXTENSION
Wright,David,2006,NYM,EXTENSION
Reyes,Jose,2006,NYM,EXTENSION
Reyes,Dennys,2006,MIN,EXTENSION
Oswalt,Roy,2006,HOU,EXTENSION
Lee,Cliff,2006,CLE,EXTENSION
Moyer,Jamie,2006,PHI,EXTENSION
Bloomquist,Willie,2007,SEA,EXTENSION
Francis,Jeff,2007,COL,EXTENSION
Marte,Damaso,2007,PIT,EXTENSION
MacDougal,Mike,2007,CWS,EXTENSION
Bonderman,Jeremy,2007,DET,EXTENSION
Inge,Brandon,2007,DET,EXTENSION
Wells,Vernon,2007,TOR,EXTENSION
Utley,Chase,2007,PHI,EXTENSION
Michaels,Jason,2007,CLE,EXTENSION
Crisp,Coco,2007,BOS,EXTENSION
Overbay,Lyle,2007,TOR,EXTENSION
Ross,David,2007,ATL,EXTENSION
Carroll,Jamey,2007,COL,EXTENSION
Ohman,Will,2007,CHC,EXTENSION
Flores,Randy,2007,STL,EXTENSION
Putz,J.J.,2007,SEA,EXTENSION
Sabathia,CC,2007,CLE,EXTENSION
Kearns,Austin,2007,WAS,EXTENSION
Davis,Doug,2007,ARZ,EXTENSION
Arroyo,Bronson,2007,CIN,EXTENSION
Myers,Brett,2007,PHI,EXTENSION
Harang,Aaron,2007,CIN,EXTENSION
Hall,Bill,2007,MIL,EXTENSION
Mauer,Joe,2007,MIN,EXTENSION
Crain,Jesse,2007,MIN,EXTENSION
McCann,Brian,2007,ATL,EXTENSION
Roberts,Brian,2007,BAL,EXTENSION
Young,Mike,2007,TEX,EXTENSION
Shields,Scot,2007,LAA,EXTENSION
Cain,Matt,2007,SFO,EXTENSION
Guillen,Carlos,2007,DET,EXTENSION
Vazquez,Javier,2007,CWS,EXTENSION
Young,Chris,2007,SDG,EXTENSION
Gonzalez,Adrian,2007,SDG,EXTENSION
Westbrook,Jake,2007,CLE,EXTENSION
Lopez,Jose,2007,SEA,EXTENSION
Betancourt,Yuniesky,2007,SEA,EXTENSION
Thornton,Matt,2007,CWS,EXTENSION
Swisher,Nick,2007,OAK,EXTENSION
Franklin,Ryan,2007,STL,EXTENSION
Buehrle,Mark,2007,CWS,EXTENSION
Hafner,Travis,2007,CLE,EXTENSION
Suzuki,Ichiro,2007,SEA,EXTENSION
Zambrano,Carlos,2007,CHC,EXTENSION
Dye,Jermaine,2007,CWS,EXTENSION
McDonald,John,2007,TOR,EXTENSION
Pierzynski,A.J.,2007,CWS,EXTENSION
Pineiro,Joel,2007,STL,EXTENSION
Benoit,Joaquin,2007,TEX,EXTENSION
Cook,Aaron,2008,COL,EXTENSION
Peavy,Jake,2008,SDG,EXTENSION
Willis,Dontrelle,2008,DET,EXTENSION
Villarreal,Oscar,2008,HOU,EXTENSION
Robertson,Nate,2008,DET,EXTENSION
Scutaro,Marco,2008,TOR,EXTENSION
Gload,Ross,2008,KAN,EXTENSION
Pena,Carlos,2008,TAM,EXTENSION
Holliday,Matt,2008,COL,EXTENSION
Molina,Yadier,2008,STL,EXTENSION
Chavez,Endy,2008,NYM,EXTENSION
Shields,James,2008,TAM,EXTENSION
Tulowitzki,Troy,2008,COL,EXTENSION
Soriano,Rafael,2008,ATL,EXTENSION
Morneau,⇑Justin,2008,MIN,EXTENSION
Cuddyer,Michael,2008,MIN,EXTENSION
Cano,⇑Robinson,2008,NYY,EXTENSION
Santana,Johan,2008,NYM,EXTENSION
Rauch,Jon,2008,WAS,EXTENSION
Granderson,Curtis,2008,DET,EXTENSION
Sanchez,Freddy,2008,PIT,EXTENSION
Greene,Khalil,2008,SDG,EXTENSION
Phillips,Brandon,2008,CIN,EXTENSION
Kinsler,Ian,2008,TEX,EXTENSION
Corpas,Manuel,2008,COL,EXTENSION
Hawpe,Brad,2008,COL,EXTENSION
Snell,Ian,2008,PIT,EXTENSION
Wainwright,Adam,2008,STL,EXTENSION
Cabrera,Miguel,2008,DET,EXTENSION
Nathan,Joe,2008,MIN,EXTENSION
Wheeler,Dan,2008,TAM,EXTENSION
Capps,Matt,2008,PIT,EXTENSION
Hill,Aaron,2008,TOR,EXTENSION
Rios,⇑Alex,2008,TOR,EXTENSION
Young,Chris,2008,ARZ,EXTENSION
Hernandez,Roberto,2008,CLE,EXTENSION
Longoria,⇑Evan,2008,TAM,EXTENSION
Kazmir,Scott,2008,TAM,EXTENSION
Braun,Ryan,2008,MIL,EXTENSION
Ramirez,Hanley,2008,FLA,EXTENSION
Soria,Joakim,2008,KAN,EXTENSION
Lidge,Brad,2008,PHI,EXTENSION
Guzman,Cristian,2008,WAS,EXTENSION
Haren,Dan,2008,ARZ,EXTENSION
Erstad,Darin,2008,HOU,EXTENSION
Moehler,Brian,2008,HOU,EXTENSION
Lohse,Kyle,2008,STL,EXTENSION
Helms,Wes,2008,FLA,EXTENSION
Ellis,Mark,2008,OAK,EXTENSION
Pedroia,Dustin,2009,BOS,EXTENSION
Harris,Willie,2009,WAS,EXTENSION
Doumit,Ryan,2009,PIT,EXTENSION
Snyder,Chris,2009,ARZ,EXTENSION
Infante,Omar,2009,ATL,EXTENSION
Dobbs,Greg,2009,PHI,EXTENSION
Youkilis,Kevin,2009,BOS,EXTENSION
Hamels,⇑Cole,2009,PHI,EXTENSION
Madson,Ryan,2009,PHI,EXTENSION
Markakis,Nick,2009,BAL,EXTENSION
Werth,Jayson,2009,PHI,EXTENSION
Fielder,Prince,2009,MIL,EXTENSION
Greinke,Zack,2009,KAN,EXTENSION
Jimenez,Ubaldo,2009,COL,EXTENSION
Maholm,Paul,2009,PIT,EXTENSION
Santana,Ervin,2009,LAA,EXTENSION
McLouth,Nate,2009,PIT,EXTENSION
Aybar,⇑Willy,2009,TAM,EXTENSION
Roberts,Brian,2009,BAL,EXTENSION
Baker,Scott,2009,MIN,EXTENSION
Lester,Jon,2009,BOS,EXTENSION
Floyd,Gavin,2009,CWS,EXTENSION
Jones,Chipper,2009,ATL,EXTENSION
Zimmerman,Ryan,2009,WAS,EXTENSION
Eckstein,David,2009,SDG,EXTENSION
Franklin,Ryan,2009,STL,EXTENSION
Miller,Trever,2009,STL,EXTENSION
Hoffman,Trevor,2009,MIL,EXTENSION
Kapler,Gabe,2009,TAM,EXTENSION
Blum,Geoff,2009,HOU,EXTENSION
Sanchez,Freddy,2009,SFO,EXTENSION
Abreu,Bobby,2010,LAA,EXTENSION
Kotsay,Mark,2010,CWS,EXTENSION
Wakefield,Tim,2010,BOS,EXTENSION
Hudson,Tim,2010,ATL,EXTENSION
Wilson,Jack,2010,SEA,EXTENSION
LaRue,Jason,2010,STL,EXTENSION
Teahen,⇑Mark,2010,CWS,EXTENSION
Counsell,Craig,2010,MIL,EXTENSION
Halladay,Roy,2010,PHI,EXTENSION
Santiago,Ramon,2010,DET,EXTENSION
Rolen,Scott,2010,CIN,EXTENSION
Shoppach,Kelly,2010,TAM,EXTENSION
Iannetta,Chris,2010,COL,EXTENSION
Gutierrez,Franklin,2010,SEA,EXTENSION
Kemp,Matt,2010,LAD,EXTENSION
Harris,Brendan,2010,MIN,EXTENSION
Ethier,⇑Andre,2010,LAD,EXTENSION
Hernandez,Felix,2010,SEA,EXTENSION
Johnson,Josh,2010,FLA,EXTENSION
Blanton,Joe,2010,PHI,EXTENSION
Victorino,Shane,2010,PHI,EXTENSION
Broxton,Jonathan,2010,LAD,EXTENSION
Ruiz,Carlos,2010,PHI,EXTENSION
Izturis,Maicer,2010,LAA,EXTENSION
Street,Huston,2010,COL,EXTENSION
Wuertz,Michael,2010,OAK,EXTENSION
Verlander,Justin,2010,DET,EXTENSION
Jackson,Edwin,2010,ARZ,EXTENSION
Schumaker,Skip,2010,STL,EXTENSION
Lincecum,⇑Tim,2010,SFO,EXTENSION
Upton,Justin,2010,ARZ,EXTENSION
Blackburn,Nick,2010,MIN,EXTENSION
Helton,Todd,2010,COL,EXTENSION
Span,Denard,2010,MIN,EXTENSION
Reynolds,Mark,2010,ARZ,EXTENSION
Mauer,Joe,2010,MIN,EXTENSION
Affeldt,Jeremy,2010,SFO,EXTENSION
Wilson,⇑Brian,2010,SFO,EXTENSION
Cain,Matt,2010,SFO,EXTENSION
Feldman,Scott,2010,TEX,EXTENSION
Lind,Adam,2010,TOR,EXTENSION
Beckett,Josh,2010,BOS,EXTENSION
Gallardo,Yovani,2010,MIL,EXTENSION
Anderson,Brett,2010,OAK,EXTENSION
Zobrist,Ben,2010,TAM,EXTENSION
Howard,⇑Ryan,2010,PHI,EXTENSION
Suzuki,Kurt,2010,OAK,EXTENSION
Ross,David,2010,ATL,EXTENSION
Myers,Brett,2010,HOU,EXTENSION
Hart,Corey,2010,MIL,EXTENSION
Romero,Ricky,2010,TOR,EXTENSION
Helms,Wes,2010,FLA,EXTENSION
Hernandez,Livan,2010,WAS,EXTENSION
Lilly,Ted,2010,LAD,EXTENSION
Inge,Brandon,2010,DET,EXTENSION
Vizquel,Omar,2011,CWS,EXTENSION
Tulowitzki,Troy,2011,COL,EXTENSION
Arroyo,Bronson,2011,CIN,EXTENSION
Bruce,⇑Jay,2011,CIN,EXTENSION
Nolasco,⇑Ricky,2011,FLA,EXTENSION
Burnett,Sean,2011,WAS,EXTENSION
Uggla,Dan,2011,ATL,EXTENSION
Ryan,Brendan,2011,SEA,EXTENSION
Gonzalez,Carlos,2011,COL,EXTENSION
Bartlett,Jason,2011,SDG,EXTENSION
Raburn,Ryan,2011,DET,EXTENSION
Lindstrom,Matt,2011,COL,EXTENSION
Votto,Joey,2011,CIN,EXTENSION
Davis,⇑Rajai,2011,TOR,EXTENSION
Drew,Stephen,2011,ARZ,EXTENSION
Marshall,Sean,2011,CHC,EXTENSION
Cueto,Johnny,2011,CIN,EXTENSION
Hammel,⇑Jason,2011,COL,EXTENSION
Butler,Billy,2011,KAN,EXTENSION
Rodriguez,Wandy,2011,HOU,EXTENSION
Dickey,R.A.,2011,NYM,EXTENSION
Betancourt,Rafael,2011,COL,EXTENSION
Ramirez,Alexei,2011,CWS,EXTENSION
Hamilton,Josh,2011,TEX,EXTENSION
Marmol,Carlos,2011,CHC,EXTENSION
Weeks,Rickie,2011,MIL,EXTENSION
Bautista,⇑Jose,2011,TOR,EXTENSION
Belisle,Matt,2011,COL,EXTENSION
Thornton,Matt,2011,CWS,EXTENSION
Hanigan,Ryan,2011,CIN,EXTENSION
Billingsley,Chad,2011,LAD,EXTENSION
Davis,Wade,2011,TAM,EXTENSION
Sanchez,Freddy,2011,SFO,EXTENSION
Buchholz,Clay,2011,BOS,EXTENSION
Cahill,Trevor,2011,OAK,EXTENSION
Gonzalez,Adrian,2011,BOS,EXTENSION
Braun,Ryan,2011,MIL,EXTENSION
Escobar,Yunel,2011,TOR,EXTENSION
Garcia,Jaime,2011,STL,EXTENSION
Hardy,J.J.,2011,BAL,EXTENSION
Francoeur,Jeff,2011,KAN,EXTENSION
Tabata,Jose,2011,PIT,EXTENSION
Weaver,Jered,2011,LAA,EXTENSION
Carpenter,Chris,2011,STL,EXTENSION
Byrdak,Tim,2011,NYM,EXTENSION
Berkman,Lance,2011,STL,EXTENSION
Infante,Omar,2011,FLA,EXTENSION
Santos,Sergio,2011,CWS,EXTENSION
Sabathia,CC,2011,NYY,EXTENSION
Kemp,Matt,2012,LAD,EXTENSION
Moore,Matt,2012,TAM,EXTENSION
Gwynn,Tony,2012,LAD,EXTENSION
Schumaker,Skip,2012,STL,EXTENSION
Danks,John,2012,CWS,EXTENSION
Kendrick,Howie,2012,LAA,EXTENSION
Vogelsong,Ryan,2012,SFO,EXTENSION
Gonzalez,⇑Gio,2012,WAS,EXTENSION
Sandoval,Pablo,2012,SFO,EXTENSION
Betancourt,Rafael,2012,COL,EXTENSION
Morse,Mike,2012,WAS,EXTENSION
Morrow,Brandon,2012,TOR,EXTENSION
Lincecum,⇑Tim,2012,SFO,EXTENSION
Masset,⇑Nick,2012,CIN,EXTENSION
Arredondo,⇑Jose,2012,CIN,EXTENSION
Belisle,Matt,2012,COL,EXTENSION
Kershaw,Clayton,2012,LAD,EXTENSION
Andrus,Elvis,2012,TEX,EXTENSION
Cruz,Nelson,2012,TEX,EXTENSION
Janssen,Casey,2012,TOR,EXTENSION
Kendrick,⇑Kyle,2012,PHI,EXTENSION
Zimmerman,Ryan,2012,WAS,EXTENSION
Marshall,Sean,2012,CIN,EXTENSION
Perez,Salvador,2012,KAN,EXTENSION
Molina,Yadier,2012,STL,EXTENSION
Maybin,Cameron,2012,SDG,EXTENSION
McCutchen,Andrew,2012,PIT,EXTENSION
Perkins,Glen,2012,MIN,EXTENSION
Escobar,Alcides,2012,KAN,EXTENSION
Holland,Derek,2012,TEX,EXTENSION
Hundley,Nick,2012,SDG,EXTENSION
McGowan,Dustin,2012,TOR,EXTENSION
Lucroy,Jonathan,2012,MIL,EXTENSION
Gordon,Alex,2012,KAN,EXTENSION
Luebke,Cory,2012,SDG,EXTENSION
Cabrera,Asdrubal,2012,CLE,EXTENSION
Cain,Matt,2012,SFO,EXTENSION
Votto,Joey,2012,CIN,EXTENSION
Niese,Jonathon,2012,NYM,EXTENSION
Kinsler,Ian,2012,TEX,EXTENSION
Santana,Carlos,2012,CLE,EXTENSION
Phillips,Brandon,2012,CIN,EXTENSION
Bumgarner,Madison,2012,SFO,EXTENSION
Aybar,Erick,2012,LAA,EXTENSION
Jones,Adam,2012,BAL,EXTENSION
Montero,Miguel,2012,ARZ,EXTENSION
Ethier,Andre,2012,LAD,EXTENSION
Hernandez,David,2012,ARZ,EXTENSION
Doumit,Ryan,2012,MIN,EXTENSION
Quentin,Carlos,2012,SDG,EXTENSION
Encarnacion,Edwin,2012,TOR,EXTENSION
Hamels,Cole,2012,PHI,EXTENSION
Street,Huston,2012,SDG,EXTENSION
Kotsay,Mark,2012,SDG,EXTENSION
Mathis,Jeff,2012,TOR,EXTENSION
Castro,⇑Starlin,2012,CHC,EXTENSION
Westbrook,Jake,2012,STL,EXTENSION
Tracy,Chad,2012,WAS,EXTENSION
Denorfia,Chris,2012,SDG,EXTENSION
Lewis,Colby,2012,TEX,EXTENSION
Iannetta,Chris,2012,LAA,EXTENSION
Peavy,Jake,2012,CWS,EXTENSION
Iwakuma,Hisashi,2013,SEA,EXTENSION
Longoria,Evan,2013,TAM,EXTENSION
Wright,David,2013,NYM,EXTENSION
Casilla,Alexi,2013,BAL,EXTENSION
Burton,Jared,2013,MIN,EXTENSION
Dickey,R.A.,2013,TOR,EXTENSION
Casilla,Santiago,2013,SFO,EXTENSION
Putz,J.J.,2013,ARZ,EXTENSION
Harrison,Matt,2013,TEX,EXTENSION
Ondrusek,⇑Logan,2013,CIN,EXTENSION
Stammen,⇑Craig,2013,WAS,EXTENSION
Thole,Josh,2013,TOR,EXTENSION
Breslow,Craig,2013,BOS,EXTENSION
Motte,Jason,2013,STL,EXTENSION
Pennington,Cliff,2013,ARZ,EXTENSION
Chacin,Jhoulys,2013,COL,EXTENSION
Prado,Martin,2013,ARZ,EXTENSION
Callaspo,Alberto,2013,LAA,EXTENSION
Romo,Sergio,2013,SFO,EXTENSION
Hernandez,Felix,2013,SEA,EXTENSION
Aviles,Mike,2013,CLE,EXTENSION
Hill,Aaron,2013,ARZ,EXTENSION
O'Day,⇑Darren,2013,BAL,EXTENSION
Fowler,⇑Dexter,2013,COL,EXTENSION
Latos,Mat,2013,CIN,EXTENSION
Sale,Chris,2013,CWS,EXTENSION
Craig,Allen,2013,STL,EXTENSION
Gomez,⇑Carlos,2013,MIL,EXTENSION
Wainwright,Adam,2013,STL,EXTENSION
Happ,J.A.,2013,TOR,EXTENSION
Verlander,Justin,2013,DET,EXTENSION
Goldschmidt,Paul,2013,ARZ,EXTENSION
Posey,⇑Buster,2013,SFO,EXTENSION
Andrus,Elvis,2013,TEX,EXTENSION
Rizzo,⇑Anthony,2013,CHC,EXTENSION
Altuve,Jose,2013,HOU,EXTENSION
Pedroia,Dustin,2013,BOS,EXTENSION
Raburn,Ryan,2013,CLE,EXTENSION
Utley,Chase,2013,PHI,EXTENSION
Venable,⇑Will,2013,SDG,EXTENSION
Dobbs,Greg,2013,MIA,EXTENSION
Pence,Hunter,2013,SFO,EXTENSION
Lincecum,Tim,2013,SFO,EXTENSION
Perez,Martin,2014,TEX,EXTENSION
Hanigan,Ryan,2014,TAM,EXTENSION
Morton,Charlie,2014,PIT,EXTENSION
Ziegler,Brad,2014,ARZ,EXTENSION
Kershaw,Clayton,2014,LAD,EXTENSION
Collmenter,Josh,2014,ARZ,EXTENSION
Desmond,Ian,2014,WAS,EXTENSION
Zimmermann,⇑Jordan,2014,WAS,EXTENSION
Arias,Joaquin,2014,SFO,EXTENSION
LeCure,Sam,2014,CIN,EXTENSION
Freeman,Freddie,2014,ATL,EXTENSION
Heyward,Jason,2014,ATL,EXTENSION
Crisp,Coco,2014,OAK,EXTENSION
Brantley,Michael,2014,CLE,EXTENSION
Teheran,Julio,2014,ATL,EXTENSION
Kimbrel,Craig,2014,ATL,EXTENSION
Bailey,Homer,2014,CIN,EXTENSION
Simmons,Andrelton,2014,ATL,EXTENSION
Gardner,Brett,2014,NYY,EXTENSION
Carpenter,Matt,2014,STL,EXTENSION
Perkins,Glen,2014,MIN,EXTENSION
Ortiz,David,2014,BOS,EXTENSION
Quintana,Jose,2014,CWS,EXTENSION
Marte,Starling,2014,PIT,EXTENSION
Cabrera,Miguel,2014,DET,EXTENSION
Trout,Mike,2014,LAA,EXTENSION
Gomes,Yan,2014,CLE,EXTENSION
Archer,Chris,2014,TAM,EXTENSION
Kipnis,Jason,2014,CLE,EXTENSION
Gyorko,Jedd,2014,SDG,EXTENSION
Doolittle,Sean,2014,OAK,EXTENSION
Johnson,⇑Chris,2014,ATL,EXTENSION
Singleton,Jonathan,2014,HOU,EXTENSION
Smith,Seth,2014,SDG,EXTENSION
Suzuki,Kurt,2014,MIN,EXTENSION
Atchison,Scott,2014,CLE,EXTENSION
de la Rosa,Jorge,2014,COL,EXTENSION
Hardy,J.J.,2014,BAL,EXTENSION
Williams,Jerome,2014,PHI,EXTENSION
Sizemore,Grady,2014,PHI,EXTENSION
Uehara,Koji,2014,BOS,EXTENSION
Stanton,Giancarlo,2015,MIA,EXTENSION
Seager,Kyle,2015,SEA,EXTENSION
Harper,⇑Bryce,2015,WAS,EXTENSION
Hughes,Phil,2015,MIN,EXTENSION
Walden,Jordan,2015,STL,EXTENSION
Lynn,Lance,2015,STL,EXTENSION
Blanco,Gregor,2015,SFO,EXTENSION
Mesoraco,Devin,2015,CIN,EXTENSION
Miley,Wade,2015,BOS,EXTENSION
Frazier,Todd,2015,CIN,EXTENSION
Dunn,Michael,2015,MIA,EXTENSION
Jay,Jon,2015,STL,EXTENSION
Herrera,⇑Kelvin,2015,KAN,EXTENSION
Hosmer,⇑Eric,2015,KAN,EXTENSION
Yelich,Christian,2015,MIA,EXTENSION
Eaton,Adam,2015,CWS,EXTENSION
Dozier,Brian,2015,MIN,EXTENSION
Lagares,Juan,2015,NYM,EXTENSION
Ventura,Yordano,2015,KAN,EXTENSION
Kluber,Corey,2015,CLE,EXTENSION
Carrasco,Carlos,2015,CLE,EXTENSION
Porcello,Rick,2015,BOS,EXTENSION
Harrison,Josh,2015,PIT,EXTENSION
Street,Huston,2015,LAA,EXTENSION
Suzuki,Ichiro,2015,MIA,EXTENSION
Estrada,Marco,2016,TOR,EXTENSION
Crawford,Brandon,2016,SFO,EXTENSION
Jones,Nate,2016,CWS,EXTENSION
Ottavino,Adam,2016,COL,EXTENSION
Gordon,⇑Dee,2016,MIA,EXTENSION
Cain,Lorenzo,2016,KAN,EXTENSION
Forsythe,Logan,2016,TAM,EXTENSION
Stewart,Chris,2016,PIT,EXTENSION
Tomlin,Josh,2016,CLE,EXTENSION
Martinez,J.D.,2016,DET,EXTENSION
Donaldson,Josh,2016,TOR,EXTENSION
Pollock,A.J.,2016,ARZ,EXTENSION
Moustakas,Mike,2016,KAN,EXTENSION
LeMahieu,DJ,2016,COL,EXTENSION
Perez,Salvador,2016,KAN,EXTENSION
Wong,Kolten,2016,STL,EXTENSION
Polanco,Gregory,2016,PIT,EXTENSION
Belt,Brandon,2016,SFO,EXTENSION
Beltre,Adrian,2016,TEX,EXTENSION
Strasburg,Stephen,2016,WAS,EXTENSION
Cervelli,Francisco,2016,PIT,EXTENSION
Smoak,Justin,2016,TOR,EXTENSION
Freese,David,2016,PIT,EXTENSION
Johnson,Jim,2016,ATL,EXTENSION
Prado,Martin,2016,MIA,EXTENSION
Herrera,Odubel,2017,PHI,EXTENSION
Inciarte,⇑Ender,2017,ATL,EXTENSION
Arenado,⇑Nolan,2017,COL,EXTENSION
Solarte,Yangervis,2017,SDG,EXTENSION
Duffy,Danny,2017,KAN,EXTENSION
Myers,Wil,2017,SDG,EXTENSION
Guyer,Brandon,2017,CLE,EXTENSION
Calhoun,⇑Kole,2017,LAA,EXTENSION
Martinez,Carlos,2017,STL,EXTENSION
Harris,Will,2017,HOU,EXTENSION
Strop,Pedro,2017,CHC,EXTENSION
Kiermaier,⇑Kevin,2017,TAM,EXTENSION
Anderson,Tom,2017,CWS,EXTENSION
Chirinos,Robinson,2017,TEX,EXTENSION
Ramirez,Jose,2017,CLE,EXTENSION
Odor,Rougned,2017,TEX,EXTENSION
Molina,Yadier,2017,STL,EXTENSION
Perez,Roberto,2017,CLE,EXTENSION
Piscotty,Stephen,2017,STL,EXTENSION
Harper,⇑Bryce,2017,WAS,EXTENSION
Segura,Jean,2017,SEA,EXTENSION
Estrada,Marco,2017,TOR,EXTENSION
Richard,Clayton,2017,SDG,EXTENSION
